#Time E_VdW_mm(Protein)	E_Elec_mm(Protein)	E_Pol(Protein)	E_Apol(Protein)	E_VdW_mm(Ligand)	E_Elec_mm(Ligand)	E_Pol(Ligand)	E_Apol(Ligand)	E_VdW_mm(Complex)	E_Elec_mm(Complex)	E_Pol(Complex)	E_Apol(Complex)	Delta_E_mm	Delta_E_Pol	Delta_E_Apol	Delta_E_binding

#Complex 1
     380600.000           0.000           0.000       -7775.834         335.276          0.000           0.000      -12425.319         461.492      -1386.194       -2528.986      -17610.524         627.628      -3915.180        2590.629        -169.140       -1493.691
     380610.000           0.000           0.000       -7865.752         342.940          0.000           0.000      -12751.869         461.037      -1404.890       -2415.753      -17939.340         626.990      -3820.643        2678.281        -176.987       -1319.349
     380620.000           0.000           0.000       -7941.245         344.398          0.000           0.000      -12782.440         461.130      -1349.654       -2477.033      -18117.812         645.876      -3826.687        2605.873        -159.652       -1380.466
     380630.000           0.000           0.000       -7861.397         342.698          0.000           0.000      -12709.361         454.160      -1404.406       -2472.243      -17899.266         632.861      -3876.649        2671.492        -163.997       -1369.154
     380640.000           0.000           0.000       -7862.759         349.349          0.000           0.000      -12427.432         473.011      -1345.677       -2357.030      -17877.512         649.768      -3702.707        2412.679        -172.592       -1462.620
     380650.000           0.000           0.000       -7992.067         343.458          0.000           0.000      -12535.913         468.633      -1305.121       -2444.260      -17910.478         633.944      -3749.381        2617.502        -178.147       -1310.026
     380660.000           0.000           0.000       -7758.769         342.978          0.000           0.000      -12505.339         460.067      -1308.595       -2407.924      -17907.188         640.684      -3716.519        2356.920        -162.361       -1521.960
     380670.000           0.000           0.000       -7726.264         343.722          0.000           0.000      -12556.981         449.766      -1333.299       -2450.654      -17876.274         635.412      -3783.953        2406.971        -158.076       -1535.058
     380680.000           0.000           0.000       -7895.549         338.459          0.000           0.000      -12926.668         462.776      -1368.359       -2408.837      -18217.105         647.036      -3777.196        2605.112        -154.199       -1326.283
     380690.000           0.000           0.000       -7929.873         339.866          0.000           0.000      -12758.846         455.703      -1330.871       -2460.341      -18266.965         645.505      -3791.212        2421.754        -150.064       -1519.522
     380700.000           0.000           0.000       -7755.479         343.536          0.000           0.000      -12892.972         449.324      -1331.000       -2545.878      -18083.565         637.820      -3876.878        2564.886        -155.040       -1467.032
     380710.000           0.000           0.000       -7972.570         341.130          0.000           0.000      -12588.931         455.869      -1282.551       -2454.611      -17994.264         641.176      -3737.162        2567.237        -155.823       -1325.748
     380720.000           0.000           0.000       -7960.092         342.289          0.000           0.000      -12400.302         462.171      -1381.811       -2411.827      -17814.079         641.858      -3793.638        2546.315        -162.602       -1409.925
     380730.000           0.000           0.000       -7942.397         342.531          0.000           0.000      -12565.886         455.701      -1343.429       -2532.527      -17903.378         639.895      -3875.956        2604.905        -158.337       -1429.388
     380740.000           0.000           0.000       -7793.656         341.781          0.000           0.000      -12560.715         449.318      -1327.465       -2424.293      -17857.779         640.951      -3751.758        2496.592        -150.148       -1405.314
     380750.000           0.000           0.000       -7740.264         341.781          0.000           0.000      -12661.268         438.875      -1319.018       -2464.027      -17915.443         626.082      -3783.045        2486.089        -154.574       -1451.530
     380760.000           0.000           0.000       -7709.451         342.502          0.000           0.000      -12368.532         460.801      -1316.133       -2488.702      -17559.430         643.274      -3804.835        2518.553        -160.029       -1446.311
     380770.000           0.000           0.000       -7823.796         347.539          0.000           0.000      -12583.095         445.179      -1374.078       -2447.190      -17795.262         634.818      -3821.268        2611.629        -157.900       -1367.539
     380780.000           0.000           0.000       -7826.214         344.883          0.000           0.000      -12701.137         452.867      -1387.232       -2443.915      -18168.902         623.982      -3831.147        2358.449        -173.768       -1646.466
     380790.000           0.000           0.000       -7894.613         347.565          0.000           0.000      -12902.707         466.540      -1314.726       -2562.599      -18227.941         645.410      -3877.325        2569.379        -168.695       -1476.641
     380800.000           0.000           0.000       -7766.116         341.584          0.000           0.000      -12561.009         451.183      -1359.636       -2541.040      -17731.675         639.073      -3900.676        2595.450        -153.694       -1458.920
     380810.000           0.000           0.000       -7757.268         342.893          0.000           0.000      -13053.511         451.836      -1352.061       -2532.580      -18068.731         629.057      -3884.641        2742.048        -165.672       -1308.265
     380820.000           0.000           0.000       -7992.881         346.372          0.000           0.000      -12944.649         454.565      -1227.434       -2541.651      -18374.439         637.557      -3769.085        2563.091        -163.380       -1369.374
     380830.000           0.000           0.000       -7864.612         339.353          0.000           0.000      -13061.196         458.050      -1383.304       -2542.910      -18499.278         633.752      -3926.214        2426.530        -163.651       -1663.335
     380840.000           0.000           0.000       -7876.703         346.641          0.000           0.000      -12791.492         455.340      -1351.004       -2523.293      -18243.742         633.824      -3874.297        2424.453        -168.157       -1618.001
     380850.000           0.000           0.000       -7974.390         349.618          0.000           0.000      -13010.423         464.380      -1309.277       -2474.227      -18509.036         640.700      -3783.504        2475.777        -173.298       -1481.025
     380860.000           0.000           0.000       -8063.943         338.637          0.000           0.000      -13040.614         449.716      -1314.607       -2526.758      -18419.651         639.888      -3841.365        2684.906        -148.465       -1304.924
     380870.000           0.000           0.000       -8112.214         339.294          0.000           0.000      -12842.735         456.034      -1306.811       -2506.005      -18350.762         643.824      -3812.816        2604.187        -151.504       -1360.133
     380880.000           0.000           0.000       -7956.306         342.946          0.000           0.000      -12699.406         447.212      -1360.956       -2453.622      -18159.891         634.766      -3814.578        2495.821        -155.392       -1474.149
     380890.000           0.000           0.000       -8068.250         342.350          0.000           0.000      -12969.800         456.708      -1297.027       -2531.342      -18588.194         644.713      -3828.369        2449.856        -154.345       -1532.858
     380900.000           0.000           0.000       -7829.236         338.505          0.000           0.000      -12735.291         452.025      -1397.592       -2361.358      -18109.123         629.777      -3758.950        2455.404        -160.753       -1464.299
     380910.000           0.000           0.000       -7790.015         333.728          0.000           0.000      -12674.229         462.507      -1322.798       -2589.583      -17769.231         629.701      -3912.381        2695.013        -166.534       -1383.902
     380920.000           0.000           0.000       -7719.765         344.289          0.000           0.000      -12461.816         452.779      -1321.007       -2386.442      -17704.610         631.922      -3707.449        2476.971        -165.146       -1395.624
     380930.000           0.000           0.000       -7868.337         340.111          0.000           0.000      -12595.143         458.109      -1333.366       -2500.157      -17929.717         629.249      -3833.523        2533.763        -168.971       -1468.731
     380940.000           0.000           0.000       -7756.166         340.056          0.000           0.000      -12661.162         454.637      -1306.705       -2598.795      -17847.804         632.198      -3905.500        2569.524        -162.495       -1498.471
     380950.000           0.000           0.000       -7971.451         340.750          0.000           0.000      -12361.619         451.349      -1356.465       -2518.226      -17717.033         626.256      -3874.691        2616.037        -165.843       -1424.497
     380960.000           0.000           0.000       -8004.809         336.270          0.000           0.000      -12499.486         459.030      -1329.577       -2609.754      -17830.677         630.320      -3939.331        2673.618        -164.980       -1430.693
     380970.000           0.000           0.000       -7878.769         344.593          0.000           0.000      -12453.691         456.351      -1326.375       -2510.402      -17748.379         644.140      -3836.777        2584.081        -156.804       -1409.500
     380980.000           0.000           0.000       -7946.811         340.965          0.000           0.000      -12940.185         459.887      -1364.563       -2477.827      -18220.824         640.914      -3842.390        2666.172        -159.938       -1336.156
     380990.000           0.000           0.000       -7885.527         341.149          0.000           0.000      -13272.196         450.099      -1301.541       -2587.664      -18505.232         633.826      -3889.205        2652.491        -157.422       -1394.136
     381000.000           0.000           0.000       -7921.652         342.534          0.000           0.000      -12727.620         455.093      -1299.678       -2496.570      -18159.538         636.243      -3796.248        2489.734        -161.384       -1467.898
     381010.000           0.000           0.000       -7814.296         341.185          0.000           0.000      -12574.651         445.968      -1316.078       -2483.097      -17851.169         628.001      -3799.175        2537.778        -159.152       -1420.549
     381020.000           0.000           0.000       -7874.216         336.338          0.000           0.000      -12764.763         450.903      -1358.883       -2556.358      -18126.075         626.617      -3915.241        2512.904        -160.624       -1562.961
     381030.000           0.000           0.000       -7994.446         342.775          0.000           0.000      -12791.272         465.224      -1279.990       -2550.268      -18269.838         646.383      -3830.258        2515.880        -161.616       -1475.994
     381040.000           0.000           0.000       -7918.167         336.186          0.000           0.000      -12641.198         453.271      -1310.911       -2398.626      -18221.659         646.192      -3709.537        2337.706        -143.265       -1515.096
     381050.000           0.000           0.000       -7860.314         344.825          0.000           0.000      -12542.456         455.767      -1382.101       -2383.189      -17999.126         641.459      -3765.290        2403.644        -159.133       -1520.779
     381060.000           0.000           0.000       -7931.890         336.815          0.000           0.000      -12777.010         456.903      -1341.169       -2424.358      -18296.922         632.479      -3765.527        2411.978        -161.239       -1514.788
     381070.000           0.000           0.000       -7934.082         341.304          0.000           0.000      -12618.086         445.495      -1284.567       -2411.243      -18151.536         642.083      -3695.810        2400.632        -144.716       -1439.894
     381080.000           0.000           0.000       -7934.337         337.614          0.000           0.000      -12541.343         445.386      -1284.656       -2341.312      -18136.812         632.188      -3625.968        2338.868        -150.812       -1437.912
     381090.000           0.000           0.000       -8214.156         344.791          0.000           0.000      -12589.826         458.980      -1276.086       -2422.525      -18414.931         652.590      -3698.611        2389.051        -151.181       -1460.741
     381100.000           0.000           0.000       -8279.177         345.075          0.000           0.000      -12350.863         456.388      -1247.579       -2383.263      -18217.367         642.184      -3630.842        2412.673        -159.279       -1377.448
     381110.000           0.000           0.000       -8031.115         338.198          0.000           0.000      -12781.741         452.125      -1320.211       -2298.792      -18483.610         640.328      -3619.003        2329.246        -149.995       -1439.752
     381120.000           0.000           0.000       -8007.261         340.033          0.000           0.000      -12411.249         447.207      -1335.628       -2224.034      -18137.238         631.513      -3559.662        2281.272        -155.727       -1434.117
     381130.000           0.000           0.000       -8034.077         341.884          0.000           0.000      -12606.928         462.056      -1259.955       -2462.511      -18293.446         649.942      -3722.466        2347.559        -153.998       -1528.905
     381140.000           0.000           0.000       -7965.215         347.645          0.000           0.000      -12538.244         461.760      -1297.062       -2353.821      -18223.376         653.383      -3650.883        2280.083        -156.022       -1526.822
